author_name,year_of_birth,gender,thesis_title,year_of_defense
Patricia Lagarde,1913,female,Coûter Résultat Agent Joue Lever,1948
Agnès Guillet,1948,female,Habiller Remplacer Connaissance Jour Chemise Découvrir,1980
Josette de la Berger,1922,female,Pur Chanter Instinct Découvrir Pensée Plan,1955
Anouk-Luce Rodrigues,1924,female,Impression Âge Beaucoup Sein,1957
Emmanuelle Courtois,1950,female,Vieil Bande Contenter Secrétaire Fête Digne Branche,1980
Astrid-Astrid Bourdon,1959,female,Jamais Début Remonter Chercher Possible Voyager Gauche,1989
Nathalie Charles-Thibault,1903,female,Important Mien Roi,1937
Thérèse Renault du Millet,1957,female,Taille Consentir Attention Scène Ferme Consentir Reste,1985
Lucy Da Costa,1911,female,Présent Compte Soit Moitié D'Autres Vouloir,1940
Pauline-Émilie Lacombe,1931,female,Nommer Intérieur Entier Réussir,1967
Capucine de la Ferrand,1928,female,Pourtant Attirer Complet Large Vaste Nature,1961
Olivie Gimenez,1956,female,Acte Souffrir Rappeler Forme Rapide Seconde Traiter,1986
Claude Hervé,1919,female,Cesse Parole Plaine Sueur Cependant Tellement,1950
Dorothée-Diane Leclercq,1922,female,Retenir Lequel Politique École Répéter Me Tôt,1955
Lucy Roux de la Pereira,1960,female,Observer Contraire Condition Environ Réflexion Passé,1989
Frédérique Da Costa,1938,female,Élever Espèce Charge Dehors Dormir Crier Arrivée Général,1974
Laetitia Pinto-Hervé,1914,female,Relever Pays Coûter,1948
Jeanne Valette Le Benard,1954,female,Arbre Vieillard Nouveau Genre,1990
Anouk-Alexandria Girard,1939,female,Noire Sein Lit Machine Claire Papier Article,1968
Hélène Chauveau,1899,female,Instinct Voix Demain Lieu Représenter Jusque Tu,1935
Virginie Thierry,1917,female,Maison Souffler Tirer,1949
Margot Diaz,1904,female,Casser Crise Ainsi Convenir Prévenir Exiger Beau,1939
Julie Valette,1958,female,Voyage Problème Cruel Connaissance Supporter Chute,1986
Renée Delahaye,1928,female,Représenter Bruit Prétendre Gloire Bout Visible,1962
Christelle Potier,1953,female,Calme Saluer Croire Signer Ressembler Écraser,1983
Margot Perrin,1919,female,Penser Vivant Difficile Extraordinaire Mentir Fait Accorder,1951
Joséphine Diaz,1938,female,Goût Tendre Idée Creuser,1969
Charlotte Coulon,1931,female,Grâce Paysage Sac Approcher Cependant Diriger Tel,1960
Corinne Garcia,1947,female,Carte Déjà Espèce Saint Paix,1976
Christiane de Collin,1921,female,Nez Arbre Endormir Dépasser Faible,1955
Alexandria Caron,1929,female,Suffire Changer Désir Lire Drôle Chasser Roman,1958
Olivie Georges,1913,female,Précipiter Signe Extraordinaire Nous,1944
Adrienne Ferrand Le Lejeune,1921,female,Posséder Bien Apparaître Beaux Poussière Dans Complètement Expérience,1954
Margot Fleury-Imbert,1941,female,Un Cesser Tendre Naissance,1971
Marcelle Lefort de Pichon,1939,female,Exiger Violent Fumée Baisser,1969
Alix Thibault-Tessier,1932,female,Bas Terreur Corps Franchir,1961
Madeleine Costa,1908,female,Détruire Impression Imaginer Prévoir,1940
Laurent Aubry,1916,m,Sans Un Adresser Doux,1951
Aimé Raymond-Charpentier,1927,m,Exposer Escalier Voyage Forme Davantage Remonter Son,1961
Alexandre Aubry du De Oliveira,1923,m,Rompre Bien Profondément Habitude Malgré Animal,1955
Timothée Marion,1919,m,Vous Espace Nécessaire Écrire Fille,1953
Éric Laroche,1910,m,Droite Impossible Terme Non Chaîne Trésor Oh,1939
Christophe-Richard Perrot,1943,m,Importer Presser Poser Plante,1977
Matthieu Maury-Perrin,1937,m,Fine Grand Nombre,1973
Georges de Regnier,1943,m,Meilleur Portier Entre Aile,1975
Richard Ollivier,1925,m,Vêtement Tuer Lourd Mariage,1961
Christophe Bruneau,1911,m,Ville Attacher Espérer Recevoir,1943
Marcel Traore,1956,m,Nuage Cour Deux Travail Guerre Gouvernement Général Pointe,1985
Daniel Wagner,1918,m,Secours Poids Crier Rare,1947
Adrien Mary,1949,m,Veille Vin Cri Famille,1983
Honoré de Rey,1939,m,Solitude Découvrir Travailler Souvenir Le Pourtant,1973
Léon Ledoux-Maréchal,1915,m,Jambe Tuer Caractère Lit Douleur Midi Garder Trait,1951
Sébastien Fischer,1921,m,Abri Vieux Environ,1955
Tristan Alves,1929,m,Réserver Voyage Chien Étroit Allumer Rouge Assister Large,1959
Nicolas Fouquet de la Lefort,1908,m,Voyage Champ Que Salut,1941
Matthieu Albert-Germain,1939,m,Remplacer Éclat Enfant Soirée Dehors Pendant,1971
Yves-Olivier Blin,1941,m,Dieu Heure Justice Appartenir,1977
Yves Becker,1913,m,Face Dégager Croix Nation,1941
Patrick Le Duhamel,1952,m,Bientôt Manger Envie Immobile Espoir Ce Enfin Poste,1989
Olivier Daniel de Arnaud,1905,m,Armée Signe Secret,1938
Gilles Lopes,1951,m,Été Flamme Suivant Robe Puisque Espace Asseoir,1980
Alfred Morvan,1953,m,Douter Nom Juste Nuit Souvent Parti,1982
Hugues Da Silva,1919,m,Moi Entendre Humain Sombre Unique Vin Vous Haut,1949
Matthieu Bourdon-Gallet,1944,m,Noire Autre Être Détail Crise Jusque Malheur,1977
Jérôme Renard,1937,m,Remarquer Aujourd'Hui Matière Prince,1971
Paul Laroche,1937,m,Fou Voyage Venir Compagnie Demeurer,1966
Rémy-Pierre Fabre,1912,m,Importer Animer Marchand Famille Dehors Gagner Vendre,1948
Aimé Cohen,1904,m,Précieux Pouvoir Contenter Barbe Inviter,1939
Victor Noël,1942,m,Commun Étoile Caractère Soirée,1971
Patrick Langlois,1921,m,Noir Grâce Lier Battre,1950
Thibaut Marques,1911,m,Solitude Vivant Habiller Fait Avoir,1946
Michel Rey,1921,m,Crise Rideau Esprit Ouvrage,1956
Timothée du Marion,1956,m,Dresser Appartement Prison Manger,1989
Emmanuel-Louis Lefort,1937,m,Perte Pays Groupe Chambre Vingt Vêtir,1968
Xavier Roussel,1958,m,Salle Eh Mort Docteur Main Connaître Tantôt,1986
Lucas Martinez,1918,m,Haut Pied Souvent Empêcher Dehors Former Appuyer Est,1949
Gilles Pineau-Lebreton,1906,m,Colère Avancer Droit Secret Souvent Neuf,1942
Aimé Lambert,1917,m,Quelque Journal Pont Amour Parler Sien,1953
Pierre Paul-Bouchet,1915,m,Long Fumée Dur Solitude,1951
Robert Pires,1925,m,Propos Du Complet Heureux Avant Scène,1956
Honoré Germain,1926,m,Ce Gris De Honte Chercher Effet Simple,1955
René Lebon,1912,m,Assez Important Chance Arriver Escalier Effort,1946
Daniel Chartier,1930,m,Durant L'Un Page Lendemain Rencontre Pendre,1962
Richard de la Morvan,1904,m,Lorsque Ouvrage Marche Cas Devenir Pleurer,1937
Benjamin Dupré,1951,m,Connaissance Cesse Ce Craindre Yeux Digne,1979
Rémy Antoine,1948,m,Chanter Ressembler Voyage Commun Libre Bras,1979
Marcel Guibert-Louis,1950,m,Grâce Voile Donner Élever Beaux Jeu Élever Veiller,1978
Jacques Renault-Coulon,1922,m,Corps Entendre Réveiller Siège,1958
David-Isaac Le Goff,1919,m,Mémoire Secrétaire Rideau Situation Nature Réussir Près,1954
Alfred Hubert,1951,m,Chaud Pont Après Est,1979
Philippe Lemaître,1943,m,Plaisir Haine Mort Particulier François Palais Je Ci,1978
Julien Noël,1920,m,Lors Occuper Homme Nature,1953
Martin Lesage de la Poulain,1913,m,Distinguer Enlever Social Premier Ressembler,1945
Bernard Da Silva du Perez,1914,m,Lui Dent Nez Précieux Expérience Importance Rejoindre,1946
Benjamin Jacques-Peltier,1908,m,Secours Tempête Goût Flot Franc Étaler Trembler Théâtre,1939
Jules Nicolas du Pruvost,1919,m,Animer Face Discuter Nu Voyager Part,1947
Xavier Teixeira,1907,m,Usage Rencontre Précieux Profondément Distinguer,1938
Isaac Rodrigues-Gilbert,1916,m,Pouvoir Commencer Espoir Oeuvre Achever Visite Veiller Révéler,1947
Benoît de Navarro,1937,m,Huit Condition Souvenir Contenter Bord Pauvre Rapide Dans,1967
Franck Pelletier,1931,m,Fonder Endroit Particulier Part Joli,1965
Sébastien Vallée,1942,m,Causer Mais Poursuivre Condition Guerre Corps,1977
Guillaume Boyer,1906,m,Jour Santé Tenir,1940
Guy Gauthier,1946,m,Drôle Seigneur Verre Parler Puisque,1981
Frédéric Bègue-Morel,1912,m,Partager Refuser Poussière Mot Cher Ce,1942
Matthieu Hamel,1923,m,Supérieur Pendre Sien Époque Armée Alors Médecin Centre,1951
Louis Martel de la Pinto,1945,m,Peser Hésiter Surtout Pitié Plein Indiquer Angoisse,1981
Bernard Breton,1902,m,Trente Temps Avec Sein Soit Toucher,1935
Aimé Robert de la Dupont,1950,m,Chemin Tache Million Ressembler Presque Là Emmener,1984
David Neveu,1937,m,Interrompre Terrain Claire Secret Désirer Mine Complètement,1970
Auguste Courtois,1927,m,Toi Revoir Sous Yeux Instant Passer,1959
Grégoire Fabre de la Carpentier,1918,m,Ensuite Triste Danger Poésie,1947
Robert Verdier,1962,m,Moi Chair Roman Cacher,1990
Luc Ledoux,1916,m,Ou Ça Quelqu'Un Moyen,1952
Antoine Leblanc,1947,m,Coucher Traverser Route Article Pendre Bien Reculer,1976
Benoît Valette,1933,m,De Sauver Réunir Vérité Faute,1969
William Ramos de la Garnier,1913,m,Défendre Morceau Chaîne Seconde Cher,1949
Victor Besson-Laine,1916,m,Près Puis Joie,1952
Roger Techer,1904,m,Position Si Fer Train Ventre Carte Action Essayer,1937
Matthieu Colin,1908,m,Prince Ruine Serrer Renverser Croire Mener Répéter,1938
Emmanuel Delmas-Renault,1953,m,Vague Sentiment Image,1986
Gabriel Monnier,1929,m,Regard Moi Violent Taille Rapport Ça Malheur Ramener,1963
Guillaume du Lombard,1939,m,Social Ne Devant Aucun Propre,1972
Timothée Dos Santos,1941,m,Mériter Renoncer Masse Naturellement Gris,1973
Thibault Lambert du Colas,1923,m,Décider Joue Résister Visage Parcourir,1951
Louis Le Boulay,1929,m,Pourquoi Drôle Salle Cuisine Armée Humain,1959
Martin Dufour,1912,m,Fleur Toit Société Printemps,1941
Alexandre-Olivier Torres,1949,m,Véritable Durer Lui Minute Parfois Nerveux Ensemble,1980
David Le Joubert,1937,m,Aspect Doute Maintenir Abandonner Saisir Compagnon Paysage,1970
Thibault Pages,1926,m,Garde Police Offrir Soi Mourir Remplir Ferme,1957
Thibault Blot,1931,m,Sein Chambre Homme Autrement Livre,1960
Benjamin Nguyen,1941,m,Cent Surprendre Intérieur Agiter Autrefois Devenir Conclure Lentement,1977
Jacques Bouchet,1935,m,Poésie Course Patron Rideau Dur Fermer Devant Éclater,1967
Thomas Marion de Loiseau,1935,m,Hors Vraiment Tête Installer Magnifique Circonstance,1963
Thibault Munoz,1933,m,Compter Accuser Même Interroger Possible Mon Y,1964
Marcel Weiss,1943,m,Quelque Exiger Danser Règle Cinquante Derrière,1973
Pierre-Bertrand Perrier,1921,m,Exécuter Avancer École Fin Contraire,1954
Laurent Perret,1919,m,Cent Vraiment Souvenir Rocher Conduire Fille Couche,1951
Adrien Merle,1937,m,Idée Verser Joie Chef Jamais Sembler,1971
Denis Moreau,1932,m,Roi Visite Rester,1966
Xavier Weber Le Diaz,1938,m,Traiter Diriger Car Neuf Noir Sac,1968
Jules Klein,1905,m,Instant Pencher Avant Digne,1938
Victor de la Boucher,1927,m,Pays Écraser Suite Franc Sauter,1959
François Normand,1955,m,Haïr Dehors Dépasser Plein Imposer,1988
Marc Leclerc,1958,m,Bas Dresser Vue Respect,1987
Honoré Lamy,1908,m,François Passage Difficile Patron Fort Âme Officier,1939
Charles Barbier de Collet,1909,m,Menacer Patron Difficile Bon Veiller Rentrer Interrompre,1938
Roger-Isaac Simon,1946,m,Mauvais Partir Me Créer Roi Direction,1981
Aimé Diaz,1932,m,User Acte Partager Pied,1961
Thierry Bourdon,1943,m,Éclater Mari Mort Autorité Roman Bureau Poésie,1980
Guy Denis de la Fontaine,1932,m,Crainte Offrir Roman Beau Est Religion Vivant Sur,1965
Michel Pires-Guilbert,1917,m,Couleur Ordre Prévenir Mener Heure,1951
Guy de Joseph,1928,m,Service Tellement Regard Mille Raison Plein Lueur,1956
Grégoire du Roche,1936,m,Prendre Drôle Coup Encore,1966
William Toussaint,1956,m,Cri Vision Arbre Abandonner Casser Sourire Musique,1984
Yves De Sousa,1903,m,Réflexion Position Long Tour Révolution,1935
Gilbert Grégoire,1960,m,Portier Parcourir Chacun Attirer Bas Puis Fermer Là,1990
Gilbert Le Roux,1921,m,Enlever Nécessaire Inconnu Trésor Miser,1957
Alphonse Da Silva,1921,m,Meilleur Tenir Impression Oublier,1957
Alphonse Robert,1926,m,Été Devoir Diriger Musique Taille Ce Dangereux Marquer,1961
Alphonse Grenier-Pons,1948,m,Quarante Admettre Réflexion Commander Emporter Joli,1979
Arthur Joly,1914,m,Saluer Deviner Contenir Naturel Devant Arrière Leur,1948
Denis Lejeune,1907,m,Traîner Habitude Remarquer Cependant Peur Marchand,1940
Thierry Benoit du Gaudin,1957,m,Visite Approcher Est Autrement,1988
Thierry Bonnin,1927,m,Écarter Présence Agiter Coin,1959
Augustin Lejeune,1953,m,Réclamer Pourquoi Construire Droite Nerveux Oser,1981
Alexandre du Julien,1951,m,Oreille Vide Propos Sens Force,1983
Émile Delorme,1951,m,Employer Détacher Voir Représenter Époque,1988
Christophe Pruvost,1903,m,Travail Français Naturel,1935
Laurent Martinez-Baudry,1933,m,Réflexion Faim Roi Ce,1969
Arthur Girard,1915,m,Séparer Vol Certes Chien Poitrine Debout Cependant Rose,1950
Franck Hamel du Lagarde,1953,m,Longtemps Chance Puisque Quelqu'Un Souvenir Bande Bande,1985
Adrien de Bazin,1920,m,Rencontrer Liberté Mien Poitrine,1952
Martin Ribeiro,1935,m,Plaisir Malgré Donner Affirmer Rencontre,1963
Olivier-Guillaume Briand,1920,m,Dehors Saint Parce Que,1952
Émile Roy-Morvan,1938,m,Succès Imposer Cesser Feu Bureau Etc Obliger,1968
Philippe Barre,1938,m,Quitter Savoir Route Comme,1971
Thomas Meunier du Bousquet,1935,m,Mariage Coup Odeur Un Vérité Confondre Souffler Inconnu,1970
Gilbert Roche,1956,m,Inquiéter Rayon Preuve Saint Ruine Chien Pleurer,1989
Luc Thibault de la Lemaire,1952,m,Vague Fait Ministre Ou Journée Continuer Conversation,1985
Jean-André Rolland,1950,m,Ensemble Son Refuser Soit,1981
Roland Perret Le Colas,1942,m,Lien Moins Établir Dessiner,1975
Gilles Normand,1905,m,Intérêt Avoir Avant Mari Vent,1939
Augustin Girard du Gimenez,1950,m,Descendre Absence Heure Rencontrer,1982
Roland Baron,1918,m,Véritable Côté Paysan Village Deux Reposer Emmener Pendre,1954
Timothée-Étienne Guillaume,1923,m,Milieu Lit Marier Point Retomber,1952
Roger-Gérard Coste,1925,m,Comme Vraiment Folie Cas,1958
Éric Regnier,1912,m,Préparer Vent Si Loi,1948
Alain de Raynaud,1908,m,Tu Pays Parfois Miser,1942
Jacques Pires-Chauvet,1953,m,Mensonge Lueur Rôle Savoir Hasard,1984
Isaac Huet,1916,m,Partout Raconter Paupière Acheter,1947
Alexandre Bonnet,1949,m,Odeur Revenir Prochain Saluer,1984
Martin Hervé-Guillot,1907,m,Considérer Depuis Renoncer Apprendre Couche,1942
Thierry Boyer Le Bertrand,1954,m,Papier Accomplir Type,1984
Robert Rémy-Techer,1947,m,Quelqu'Un Sombre Rond Parmi Mode Là,1979
Benjamin Hamon,1949,m,Oreille But Dix Classe Demain,1985
Xavier Bernard,1908,m,Demain Absolument Toit Intérêt Se Lien Réfléchir,1938
Emmanuel Chauvet,1937,m,Disposer Ou Fort,1971
Bernard Robert,1919,m,Cheval Prochain Pluie Large Tâche,1949
Joseph Perez,1904,m,Creuser Direction Honte Dent Achever Rentrer Prière,1937
Benoît Perrot,1918,m,Premier Chant Cependant Voyage Roi,1948
Éric Leconte du Pottier,1952,m,Plaire Sein Gris Cinq,1982
Gilbert Brunel,1918,m,Affirmer Former Appartenir,1950
William Lebreton de Germain,1916,m,Court Comme Étonner Sec Satisfaire,1949
Olivier de la Sauvage,1902,m,Poussière Dernier Nouveau Perte,1937
Rémy Colin,1938,m,Direction Pur Recherche Désormais,1973
Marcel Renaud,1935,m,Fer Ici Président Haut École Miser,1964
Stéphane Henry,1958,m,Sommet Imaginer Pendre Soldat Marier Trop Envie,1988
Maurice Laporte-Becker,1951,m,Forcer Interrompre Inventer Détacher Faveur Contre Taille,1985
Thibault Benoit,1919,m,Passer Certes Plaire Cela Trop Milieu Abandonner,1947
Gérard Leconte-Pasquier,1952,m,Expliquer Occuper Enfance Céder,1983
Michel Maréchal,1935,m,Âge Tourner Expérience,1970
Christophe Lemonnier,1956,m,Nez Trop Président,1990
Aimé Masson,1920,m,Me Raconter Subir Construire Grâce Terminer Supérieur,1949
Timothée Valette de Lecomte,1925,m,Sans Cause Idée,1960
Grégoire Chevalier-Schneider,1928,m,Terreur Sembler Service Herbe Musique Loi,1960
Sébastien Leroux-Hernandez,1938,m,Mille Erreur Véritable Toi Envie Promettre Aide Dégager,1972
Michel de Renaud,1938,m,Indiquer Crainte Feu Écarter,1966
Robert de Richard,1921,m,Ignorer Village Conscience Fonction,1952
Noël Lévêque,1933,m,Dire Briser Écouter Pleurer Porte Place,1965
Théodore Jacquet,1941,m,Certain Résister Enfance Écraser,1974
Georges Girard,1942,m,Éclater Ou Ensemble Armer De,1979
Matthieu Teixeira,1960,m,Armée Social Dégager Quinze Hasard,1989
Rémy Lemaître,1932,m,Éteindre Fine Rouler Officier Chez Fixer Confiance,1965
Victor Lamy-Roy,1954,m,Chez Lier Phrase Voisin,1990
Gérard Pelletier du Ferreira,1909,m,Oncle Quitter Empêcher Nourrir Banc,1943
Robert Hubert-Jacob,1913,m,Eh Inutile Trop Trou Lueur Mot Silence,1942
Stéphane Guillon,1928,m,Vert Âme Franchir Lune Tirer Seulement Froid,1959
Bertrand Deschamps,1934,m,Recevoir Sec Beau Désespoir,1964
Denis de Brunet,1924,m,Étendre Demain Défendre Complètement Saison Habiter Ouvert Politique,1959
Stéphane Antoine,1903,m,Alors Saisir Cabinet Long Fixe,1938
Adrien Lebon,1913,m,Son Ou Retour Pas Déjà,1944
Alphonse Lambert,1945,m,Cas Précipiter Mode Marquer Vieux Chant Plaisir Souvenir,1979
Matthieu Fernandes du Hoarau,1949,m,Cas Regard Jaune Colon,1980
Richard-Franck Martel,1910,m,Douleur Enfoncer Enfin Voler Avancer,1942
Marc-Augustin Diallo,1945,m,Siège Sonner Tranquille Jeunesse Source Calme,1977
Patrick Charles,1952,m,Tu Bientôt Gros Recherche Ciel Joue Sept,1987
Guy de la Lenoir,1951,male,Résoudre Fait Surveiller Ignorer Prochain Entendre Solitude,1984
François Launay,1920,male,Riche Air Approcher Connaître,1950
Arthur Pottier,1925,male,Attitude Point Cour Blanc Engager Dimanche Rejeter,1960
Auguste de Guibert,1935,male,Intelligence Million Saint Battre Nouveau Essayer Prévoir Cuisine,1965
Emmanuel Blanc,1922,male,Considérer Défaut Poussière François Vraiment Tout Côté,1954
Alfred Joly,1947,male,Guerre Coin Lendemain Inquiéter Claire Toile,1981
Pierre Maury,1923,male,Bras Mine Presser Puis Quelqu'Un,1956
Marc-Étienne Millet,1909,male,Davantage Voisin Odeur,1939
Richard Perrot,1929,male,Rencontrer Manquer Bien Sérieux,1965
Bertrand Ramos du Guillou,1920,male,Accomplir Tendre Théâtre,1951
Lucas Girard,1916,male,Beaucoup Ombre Grâce Instinct Entre,1947
Gilles Bonneau,1918,male,Remarquer Que Certain Second Avant Non De,1946
Auguste-Victor Blanchet,1949,male,Professeur Peine Lisser Connaissance Salle Visite,1978
Antoine Delmas,1945,male,Te Rapidement Ferme Vingt,1981
Frédéric Courtois,1931,male,Devant Importance Réclamer Prison Oui,1960
Michel Bouvier,1941,male,Etc Interrompre Projet Presser,1977
Julien-Guillaume Benard,1907,male,Importer Sentir Bon,1937
Thomas Blin,1921,male,Résoudre Pourtant Air Poursuivre Ouvert Phrase,1953
Victor-Stéphane Vidal,1925,male,Faute Prix Arbre Lequel,1958
Robert-Timothée Merle,1948,male,Faire Complet Jambe Poitrine Observer,1985
Noël Auger,1922,male,Sentir Mince Manquer Cependant Jambe Diriger Île,1954
Jules Schmitt Le Maillet,1941,male,Médecin Cinquante Ancien Subir Capable Accomplir Sommeil,1977
Benjamin-Marc Monnier,1910,male,Rêve Avance Nez Avec Chance Reste Campagne,1944
Xavier Gaudin,1949,male,Faux Garder Éternel Nul Public Personne,1978
Lucas Bourdon de la Henry,1911,male,Porter Tel Courant Mariage,1944
Marcel Martineau,1920,male,Soumettre Aussitôt Forcer,1953
Aimé Delannoy,1955,male,Voici Soulever Aller Apparaître,1984
Roland François Le Marchal,1903,male,Casser Existence Tenter,1938
Gilbert Marty,1944,male,Détail Parcourir Préparer Dessiner,1972
Benjamin Mace,1912,male,Saisir Jeter Accompagner Annoncer Propos Public,1948
Laurent Sanchez-Guillon,1919,male,Mort Révolution Flot Obéir,1949
Thibaut Chrétien,1957,male,Fruit Lieu Précéder Neuf Grâce Manger Taille,1986
Grégoire Lenoir,1914,male,Dehors Cas Anglais Bord,1947
Thierry Meunier,1916,male,Réussir Étendue Cesse Arbre Reprendre,1950
Julien Potier,1929,male,Beauté Et Queue,1963
Rémy Maillot,1948,male,Autre Rencontre Attention,1982
Alfred Chauveau,1939,male,Ensemble Sens Social Éteindre Affaire,1973
Étienne Picard de Étienne,1942,male,Cela Fumer Promener Parent,1973
Roger Roussel,1914,male,Emmener Million Rendre Tranquille Étranger Avant Affaire Dessus,1948
Bernard de la Godard,1924,male,Précéder Arme Discuter Chemise Crier Lire Changement,1954
Émile Lopez-Labbé,1921,male,Officier Absence Visible Importance,1953
Alfred Evrard,1954,male,Casser Longtemps Cause Là,1987
Jérôme Antoine,1944,male,Écouter Fond Règle Volonté Sens Ensuite,1978
Étienne Fleury,1960,male,Cela Quatre Discuter Désirer,1989
Luc Martel du Gauthier,1950,male,Interroger Colline Lutter Pays Véritable Note Presser Douter,1985
Sébastien Blanc-Dufour,1916,male,Conclure Autorité Ce Expression,1951
Victor-Édouard Monnier,1919,male,Joie Aile Établir Bande,1952
Henri de la Pinto,1910,male,Rare Exemple Autre Étendre Libre,1941
Joseph Lebrun,1909,male,Rose Jeune Interrompre Devoir Tache,1938
Léon Lejeune du Hamon,1925,male,Âge Bonheur Autour Rue Passer,1955
Henri de la Bouchet,1946,male,Genre Goutte Prison Presque,1975
Marcel Boulanger,1925,male,Malgré Compter Trois Pencher Bien,1953
Thierry-Émile Blondel,1911,male,Ni Ouvert Prison,1941
Benoît-Martin Ledoux,1917,male,Présence Musique Lien Genou Où Dire,1953
Guy Berthelot,1928,male,Écrire Lequel Plante Nord Suffire Nous,1960
Marc Pineau,1912,male,Absolument Bruit Dent Relation Au Confondre Chez,1946
Eugène-Jérôme Munoz,1910,male,Juger Pain Réclamer Exister Joie,1943
Émile Munoz,1936,male,Chant Souffrir Droite À Réponse,1967
Aimé Bodin,1938,male,Gens Beau Midi,1974
Yves Le Lemaire,1919,male,Cheveu Remonter Tracer Amuser,1951
Franck Blot,1933,male,Poète Brûler Jusque Fenêtre Établir Chasse Liberté,1969
Léon Grenier-Pons,1951,male,Poser Briller Devant Maladie,1986
Jules du Pinto,1926,male,Lisser Tout Très Tourner,1957
Olivier Lemaître,1955,male,Minute Ou Menacer Étranger Soldat Quitter Police,1987
Lucas Imbert,1943,male,Sept Dessus Posséder Perdu De Huit,1973
Benoît Antoine,1910,male,Calmer Examiner Doux Déclarer Certainement Rang Quartier,1941
Hugues Leduc,1949,male,Porter Pouvoir Que Gauche Veiller Voisin Verser Objet,1986
Éric Bonnin du Jean,1935,male,Usage Rayon Rejeter Céder Sommet Que,1963
Richard Vaillant,1956,male,Nombreux Rare Fruit Meilleur Réveiller Fait Rejoindre,1987
Alphonse Dos Santos de Grondin,1952,male,Tel Enfoncer Quitter Ce Risquer,1984
Thomas Ledoux,1906,male,Prévenir Combien Lentement Se Pour Quartier Chance,1939
William de la Roche,1942,male,Réclamer Écouter Autrement Coeur Bête Émotion,1972
Stéphane Clément de Boucher,1928,male,Chute Trouver Soin Étendue Autorité Peur Triste,1961
Marc Clément,1910,male,À Confier De Proposer,1939
Antoine Texier,1932,male,Vert Tour Mettre Feuille,1960
Bertrand-Franck Leduc,1940,male,Leur Tu État Gris Inutile Davantage Respecter,1970
Jacques Dos Santos,1938,male,Accrocher Écrire Entre Médecin,1970
Emmanuel du Paris,1906,male,Sept Dernier Entretenir Verser Raison Tout Chaque,1943
Étienne Merle,1944,male,Maison Si Retenir Hasard,1980
Augustin Neveu,1921,male,Lettre Complet Violent Savoir Discussion Étaler Politique,1955
Gilbert Vasseur,1931,male,Chaque Nous Gauche Exécuter Parfois Prier Vivre,1960
Honoré Barre,1931,male,Désert Parent Main,1961
Roger Collin,1924,male,Étrange Propre Plonger Oncle,1956
François Paris,1920,male,Parler Tantôt Spectacle Fixe,1949
Marc Le Alves,1934,male,Imposer Personnage Près Toit Suivant Défaut,1971
Franck Marchal,1954,male,Claire Interroger Témoin Patron Presque,1987
Franck Faivre Le Sanchez,1922,male,Seconde Douter Chercher Entier Branche Six,1957
Antoine Petit,1924,male,Militaire Remercier Problème Vouloir Chez,1961
Michel Fabre,1946,male,Bataille Attendre Simple Hauteur Menacer,1981
Roger Gaillard,1905,male,Tôt Surtout Pain Naître Vite,1937
Hugues-Édouard Vallet,1933,male,Bruit Preuve Armée Vaste Soir Ceci,1969
Louis de la Charpentier,1923,male,Lire Mêler Bruit Départ,1960
Marcel Hamon,1948,male,Lèvre Enlever Approcher Agent,1984
Pierre Jacquet,1928,male,Silence Femme Tempête Monde Avant,1960
Jérôme Coulon,1929,male,Marquer Souffrance Grand Assez Finir,1962
Luc Collet,1955,male,Environ Voyager Somme Claire Visage Souffrance,1986
Jules Mary,1916,male,Arrêter Marcher Forêt Vers Hésiter Trois,1949
Honoré-Alexandre Faure,1915,male,Heureux Éprouver Meilleur Branche Défendre Armée Visage,1947
Julien Lenoir,1919,male,Quarante Puis Courant Roman,1954
Émile Bonnet,1926,male,Quelque Maladie Âgé Sauver Mauvais Certain Éteindre,1956
André-Marcel Blot,1948,male,Colline Fuir Intéresser Sans Comprendre Animal Plaire Personne,1984
Matthieu Le Gall,1953,male,Venir Revoir Figure Manger Vide Réunir,1986
Joseph Georges-Labbé,1958,male,Fruit Mal Pouvoir Abri Combat Frère,1989
Luc-Philippe Allain,1935,male,Ferme Personnage Particulier Mer Ramasser Parfois,1965
Daniel-Tristan Martineau,1914,male,Malheur Émotion Foi Asseoir Autorité,1946
Jérôme Masse,1929,male,Ouvrage Naître Empire Demain Travail Âgé,1965
Stéphane Barthelemy,1927,male,Doute Rue Résultat,1962
Emmanuel-Marcel Brun,1919,male,Réveiller Veiller Sien Durant Forcer Ouvrir,1953
Stéphane Delorme,1928,male,Renverser Neuf Prière Revoir Queue Juste Bois,1962
Franck Maillard,1937,male,Recevoir Quel Violence Descendre Idée Affaire,1971
Christophe Brunet de la Allard,1946,male,Voyager Devoir Son Apporter Pur Faire Madame,1978
Thomas David,1948,male,Militaire Image Jeune Escalier Prochain Mémoire Goutte,1981
Alfred Gillet,1924,male,Consentir Debout Cher Lisser Dangereux Autorité Couleur,1956
Jules Besnard,1941,male,Vaste Travers Drame Joue Dame Ressembler Pousser Police,1976
Augustin-Franck Salmon,1924,male,Manquer Beauté Longtemps Anglais Forme Instant,1957
Sébastien Gillet,1919,male,Saint Partie Écarter Certainement,1952
Émile Potier,1948,male,Porter Contre Dire Étude Social À Jambe,1978
Jacques Delorme du Menard,1959,male,Plutôt Gloire Spectacle Parfois Sable Bout,1988
Jacques Maillard-Blin,1945,male,Repousser Leur Poste Couche,1974
